episode,level,reward,steps,epsilon
1,1,-658.2098781498942,5000,1.0
2,1,-659.2183033691989,5000,0.995
3,1,-631.583542711095,5000,0.990025
4,1,-566.771587732863,5000,0.985074875
5,1,-553.3703983111349,5000,0.9801495006250001
6,1,167.20463736499647,3862,0.9752487531218751
7,1,101.65925483719548,4032,0.9703725093562657
8,1,-616.3905682615467,5000,0.9655206468094844
9,1,-542.8847901517547,5000,0.960693043575437
10,1,252.20646206018986,3080,0.9558895783575597
11,1,138.3528362571343,4094,0.9511101304657719
12,1,249.04886683505285,3445,0.946354579813443
13,1,180.2764947712226,3700,0.9416228069143757
14,1,346.5700475097689,2644,0.9369146928798039
15,1,301.35641863802687,2831,0.9322301194154049
16,1,399.2084247774157,2106,0.9275689688183278
17,1,447.69477559747946,1670,0.9229311239742362
18,1,315.109703233823,2908,0.918316468354365
19,1,390.56857301681407,2267,0.9137248860125932
20,1,365.5127925674167,2335,0.9091562615825302
21,1,457.004284199997,1598,0.9046104802746175
22,1,491.66045375651606,1375,0.9000874278732445
23,1,397.079500553672,2154,0.8955869907338783
24,1,505.8402044056218,1216,0.8911090557802088
25,1,536.4629592686425,1149,0.8866535105013078
26,1,454.46515593674013,1767,0.8822202429488013
27,1,464.8869609543034,1742,0.8778091417340573
28,1,519.1591422933398,1155,0.8734200960253871
29,1,505.9198697469648,1303,0.8690529955452602
30,1,489.7786190470338,1336,0.8647077305675338
31,1,530.7356872286837,1043,0.8603841919146962
32,1,499.5237088553222,1291,0.8560822709551227
33,1,505.10389440921307,1327,0.851801859600347
34,1,528.5086279778635,1168,0.8475428503023453
35,1,485.30894557771546,1406,0.8433051360508336
36,1,507.31478852428063,1255,0.8390886103705794
37,1,620.7411330991638,927,0.8348931673187264
38,1,530.251470991505,1108,0.8307187014821328
39,1,523.0048737853931,1145,0.8265651079747222
40,1,514.7924550606432,1176,0.8224322824348486
41,1,612.6772713342658,926,0.8183201210226743
42,1,594.4052298531559,935,0.8142285204175609
43,1,530.8812074964876,1117,0.810157377815473
44,1,644.8018655514046,895,0.8061065909263957
45,1,508.6569625377259,1155,0.8020760579717637
46,1,555.5677335244238,989,0.798065677681905
47,1,814.5728567394111,745,0.7940753492934954
48,1,899.472106203774,663,0.7901049725470279
49,1,885.353795032828,680,0.7861544476842928
50,1,721.6034377761797,823,0.7822236754458713
51,1,911.9511532238206,646,0.778312557068642
52,1,656.6889880122402,892,0.7744209942832988
53,1,899.5867598552218,665,0.7705488893118823
54,1,772.8880409487888,782,0.7666961448653229
55,1,936.459481144874,628,0.7628626641409962
56,1,815.3430820454757,744,0.7590483508202912
57,1,741.7491239656697,797,0.7552531090661897
58,1,953.7528516835102,609,0.7514768435208588
59,1,819.0173824256724,742,0.7477194593032545
60,1,991.8309593188651,576,0.7439808620067382
61,1,972.4734018713766,594,0.7402609576967045
62,1,884.1576783772348,678,0.736559652908221
63,1,975.7614966227563,586,0.7328768546436799
64,1,1056.308018960727,513,0.7292124703704616
65,1,869.9899992696863,690,0.7255664080186093
66,1,824.0080398195175,732,0.7219385759785162
67,1,866.4625037836154,693,0.7183288830986236
68,1,910.6790378070045,652,0.7147372386831305
69,1,1047.1213303982815,522,0.7111635524897149
70,1,928.8132181094581,631,0.7076077347272662
71,1,902.7602054288566,655,0.7040696960536299
72,1,889.8818302655698,662,0.7005493475733617
73,1,1065.0671001747237,498,0.697046600835495
74,1,1016.6318463864853,544,0.6935613678313175
75,1,910.4357633387743,643,0.6900935609921609
76,1,982.864976921101,584,0.6866430931872001
77,1,1006.5821817496578,561,0.6832098777212641
78,1,1081.6830605340535,485,0.6797938283326578
79,1,922.1135182778593,634,0.6763948591909945
80,1,963.7951388012308,595,0.6730128848950395
81,1,895.7757978290446,659,0.6696478204705644
82,1,1117.2634667430916,450,0.6662995813682115
83,1,1019.0072770267666,549,0.6629680834613705
84,1,1004.6814584510663,556,0.6596532430440636
85,1,1065.3087371344025,501,0.6563549768288433
86,1,1043.1082996440757,524,0.653073201944699
87,1,1058.991905538615,510,0.6498078359349755
88,1,1041.4911757041211,527,0.6465587967553006
89,1,1017.3158709950114,544,0.6433260027715241
90,1,1016.0799330692059,553,0.6401093727576664
91,1,1087.5671785995132,480,0.6369088258938781
92,1,999.0963597499004,565,0.6337242817644086
93,1,1003.5290163031525,558,0.6305556603555866
94,1,1013.5525119028226,548,0.6274028820538087
95,1,1087.388342102592,478,0.6242658676435396
96,1,1143.3952601810133,426,0.6211445383053219
97,1,1074.6004344759738,494,0.6180388156137953
98,1,1091.7087340069043,477,0.6149486215357263
99,1,917.8825977813232,641,0.6118738784280476
100,1,1063.105645209725,506,0.6088145090359074
101,1,1162.9291391076952,407,0.6057704364907278
102,1,1041.4076448886813,526,0.6027415843082742
103,1,970.1155962207259,592,0.5997278763867329
104,1,1144.1053380816759,425,0.5967292370047992
105,1,1171.9704988194412,398,0.5937455908197752
106,1,1134.7868738694283,434,0.5907768628656763
107,1,1137.0085557857185,432,0.5878229785513479
108,1,1113.64635034684,456,0.5848838636585911
109,1,1122.614479555404,447,0.5819594443402982
110,1,1069.870587647852,496,0.5790496471185967
111,1,1164.5001822218444,405,0.5761543988830038
112,1,1162.306175596994,405,0.5732736268885887
113,1,1135.100055738829,435,0.5704072587541458
114,1,1129.9655073931922,439,0.567555222460375
115,1,1194.0236573315435,376,0.5647174463480732
116,1,1135.1052204838695,435,0.5618938591163328
117,1,1143.4012819215675,425,0.5590843898207511
118,1,1140.5531311466784,428,0.5562889678716474
119,1,1206.856834600465,361,0.5535075230322891
120,1,1158.2916453736975,410,0.5507399854171277
121,1,1158.9244910356456,410,0.547986285490042
122,1,1166.1069441095788,404,0.5452463540625918
123,1,1170.8849561299644,399,0.5425201222922789
124,1,1183.0914681621562,387,0.5398075216808175
125,1,1116.998159411772,452,0.5371084840724134
126,1,1165.4002900911387,404,0.5344229416520513
127,1,1176.8053526544547,392,0.531750826943791
128,1,1179.7000557388292,390,0.5290920728090721
129,1,1174.8914681621561,395,0.5264466124450268
130,1,1177.0619522679544,393,0.5238143793828016
131,1,1204.774250489169,365,0.5211953074858876
132,1,1213.3574913176785,356,0.5185893309484582
133,1,1199.9455255305866,370,0.5159963842937159
134,1,1171.970498819441,398,0.5134164023722473
135,1,1185.0797770478746,383,0.510849320360386
136,1,1165.8516539673783,401,0.5082950737585841
137,1,1142.8684731442838,427,0.5057535983897912
138,1,1197.1069441095788,373,0.5032248303978422
139,1,1179.9490567068017,390,0.500708706245853
140,1,1207.1052204838695,363,0.4982051627146237
141,1,1221.1052204838693,349,0.49571413690105054
142,1,1220.9231218170623,349,0.4932355662165453
143,1,1214.484161118817,355,0.4907693883854626
144,1,1190.4016168979656,379,0.4883155414435353
145,1,1190.1069441095788,380,0.4858739637363176
146,1,1192.5136134213276,377,0.483444593917636
147,1,1194.8059890481354,375,0.4810273709480478
148,1,1198.6002040319781,371,0.47862223409330756
149,1,1213.079487875918,357,0.47622912292284103
150,1,1215.1069441095788,355,0.4738479773082268
151,1,1186.3861235261163,383,0.47147873742168567
152,1,1242.9242198552631,327,0.46912134373457726
153,1,1227.7052204838694,342,0.46677573701590436
154,1,1169.9704988194412,400,0.46444185833082485
155,1,1238.801935784067,330,0.46211964903917074
156,1,1192.2620032905447,376,0.4598090507939749
157,1,1179.6053680574673,390,0.457510005540005
158,1,1201.9914681621563,368,0.45522245551230495
159,1,1245.0641563156664,325,0.4529463432347434
160,1,1218.1052204838693,352,0.4506816115185697
161,1,1253.0312853962391,317,0.4484282034609769
162,1,1195.1463012695754,374,0.446186062443672
163,1,1179.7782343577994,388,0.4439551321314536
164,1,1257.100055738829,313,0.4417353564707963
165,1,1234.6070309431748,335,0.43952667968844233
166,1,1225.737264470871,344,0.43732904629000013
167,1,1238.1052204838693,332,0.4351424010585501
168,1,1193.885408756545,375,0.43296668905325736
169,1,1230.100055738829,340,0.43080185560799106
170,1,1241.8052204838696,328,0.4286478463299511
171,1,1208.4118561340676,361,0.42650460709830135
172,1,1271.1052204838695,299,0.42437208406280985
173,1,1229.8641563156664,340,0.4222502236424958
174,1,1241.1052204838693,329,0.42013897252428334
175,1,1241.8838057763483,328,0.4180382776616619
176,1,1241.8914681621561,328,0.4159480862733536
177,1,1237.0069441095786,333,0.41386834584198684
178,1,1252.0069441095786,318,0.4117990041127769
179,1,1255.8052204838696,314,0.40974000909221303
180,1,1259.0455255305865,311,0.40769130904675194
181,1,1247.9338424986436,322,0.40565285250151817
182,1,1231.9914681621563,338,0.4036245882390106
183,1,1266.1052204838695,304,0.4016064652978155
184,1,1260.1069441095788,310,0.3995984329713264
185,1,1224.6057636275966,344,0.3976004408064698
186,1,1233.0069441095786,337,0.39561243860243744
187,1,1265.0914681621562,305,0.3936343764094253
188,1,1269.1069441095788,301,0.39166620452737816
189,1,1269.0901208750047,301,0.3897078735047413
190,1,1195.9053316257246,374,0.3877593341372176
191,1,1259.0396958026859,311,0.3858205374665315
192,1,1243.079487875918,327,0.38389143477919885
193,1,1263.1052204838695,307,0.3819719776053028
194,1,1262.8641563156664,307,0.3800621177172763
195,1,1257.0000557388291,313,0.37816180712868996
196,1,1261.000055738829,309,0.37627099809304654
197,1,1253.0914681621562,317,0.3743896431025813
198,1,1254.079487875918,316,0.37251769488706843
199,1,1245.0914681621562,325,0.3706551064126331
200,1,1242.0641563156664,328,0.36880183088056995
201,1,1265.0236573315435,305,0.3669578217261671
202,1,1272.0632379134372,298,0.36512303261753626
203,1,1282.9312853962392,287,0.3632974174544486
204,1,1229.0655053935423,337,0.3614809303671764
205,1,1256.0641563156664,314,0.3596735257153405
206,1,1266.0052204838694,304,0.3578751580867638
207,1,1276.0586738668844,294,0.35608578229633
208,1,1275.0000557388291,295,0.3543053533848483
209,1,1283.566955537999,286,0.35253382661792404
210,1,1255.7052204838694,314,0.3507711574848344
211,1,1259.7260438464084,310,0.34901730169741024
212,1,1283.1000557388293,287,0.3472722151889232
213,1,1261.0641563156664,309,0.3455358541129786
214,1,1278.0914681621562,292,0.3438081748424137
215,1,1256.0052204838694,314,0.3420891339682016
216,1,1275.079487875918,295,0.3403786882983606
217,1,1278.0000557388291,292,0.3386767948568688
218,1,1265.67545908756,304,0.33698341088258443
219,1,1274.1052204838695,296,0.3352984938281715
220,1,1258.100055738829,312,0.33362200135903064
221,1,1278.991468162156,291,0.33195389135223546
222,1,1267.0914681621562,303,0.3302941218954743
223,1,1264.1069441095788,306,0.32864265128599696
224,1,1284.0466169564907,286,0.326999438029567
225,1,1292.726207705707,277,0.3253644408394192
226,1,1254.0914681621562,316,0.3237376186352221
227,1,1287.0914681621562,283,0.322118930542046
228,1,1270.9857564828012,299,0.32050833588933575
229,1,1280.9455255305866,289,0.31890579420988907
230,1,1267.967084221801,302,0.3173112652388396
231,1,1288.100055738829,282,0.3157247089126454
232,1,1276.079487875918,294,0.3141460853680822
233,1,1282.0746102275723,288,0.3125753549412418
234,1,1289.1964113723093,276,0.31101247816653554
235,1,1277.8176201290341,292,0.30945741577570285
236,1,1253.0641563156664,317,0.3079101286968243
237,1,1281.1000557388293,289,0.3063705780533402
238,1,1284.879487875918,285,0.30483872516307353
239,1,1264.0914681621562,306,0.3033145315372582
240,1,1275.8260438464083,294,0.3017979588795719
241,1,1268.100055738829,302,0.30028896908517405
242,1,1294.0236573315435,276,0.2987875242397482
243,1,1259.1052204838695,311,0.29729358661854943
244,1,1314.0596963747737,255,0.29580711868545667
245,1,1266.991468162156,303,0.2943280830920294
246,1,1286.100055738829,284,0.29285644267656924
247,1,1280.979487875918,289,0.2913921604631864
248,1,1266.1052204838695,304,0.28993519966087045
249,1,1290.100055738829,280,0.2884855236625661
250,1,1295.1052204838695,275,0.28704309604425327
251,1,1278.100055738829,292,0.285607880564032
252,1,1281.0889705213885,289,0.28417984116121187
253,1,1298.0455255305867,272,0.2827589419554058
254,1,1274.100055738829,296,0.28134514724562876
255,1,1275.979487875918,294,0.2799384215094006
256,1,1291.1069441095788,279,0.27853872940185365
257,1,1286.750187146146,283,0.27714603575484437
258,1,1271.937264470871,298,0.2757603055760701
259,1,1277.0914681621562,293,0.2743815040481898
260,1,1294.0052204838694,276,0.2730095965279488
261,1,1296.1052204838693,274,0.27164454854530906
262,1,1278.937264470871,291,0.2702863258025825
263,1,1279.9479063531855,290,0.2689348941735696
264,1,1294.8803670466593,273,0.26759021970270175
265,1,1297.7848668854854,272,0.2662522686041882
266,1,1292.8809255650242,274,0.2649210072611673
267,1,1294.3776215508112,275,0.26359640222486147
268,1,1294.9914681621563,275,0.26227842021373715
269,1,1272.1475944943168,295,0.2609670281126685
270,1,1303.127708099801,267,0.25966219297210513
271,1,1291.7079964677064,277,0.2583638820072446
272,1,1309.9393717795433,260,0.2570720625972084
273,1,1270.465245916738,299,0.25578670228422234
274,1,1315.033730360115,255,0.25450776877280124
275,1,1318.127708099801,252,0.2532352299289372
276,1,1320.033730360115,250,0.2519690537792925
277,1,1308.7848171876522,261,0.2507092085103961
278,1,1278.8809255650242,288,0.2494556624678441
279,1,1289.7452881343663,280,0.24820838415550486
280,1,1270.5954283180015,299,0.24696734223472733
281,1,1296.0914681621562,274,0.2457325055235537
282,1,1294.4694721455262,275,0.24450384299593592
283,1,1294.8880231141195,273,0.24328132378095624
284,1,1294.079487875918,276,0.24206491716205145
285,1,1307.7079964677064,261,0.2408545925762412
286,1,1320.9337303601149,249,0.23965031961336
287,1,1281.277481183433,288,0.2384520680152932
288,1,1311.190918541513,259,0.23725980767521673
289,1,1275.900055738829,294,0.23607350863684065
290,1,1313.0873547723172,256,0.23489314109365644
291,1,1291.0914681621562,279,0.23371867538818816
292,1,1291.8455255305867,278,0.23255008201124722
293,1,1295.3776215508112,274,0.231387331601191
294,1,1296.0455255305867,274,0.23023039494318503
295,1,1286.079487875918,284,0.2290792429684691
296,1,1322.9393717795433,247,0.22793384675362674
297,1,1320.033730360115,250,0.22679417751985861
298,1,1291.8166450804135,276,0.22566020663225933
299,1,1318.0914681621562,252,0.22453190559909803
300,1,1318.8704988194409,251,0.22340924607110255
301,1,1291.9914681621563,278,0.22229219984074702
302,1,1293.0914681621562,277,0.2211807388415433
303,1,1322.9393717795433,247,0.22007483514733558
304,1,1312.732478616423,256,0.2189744609715989
305,1,1294.5752584198722,275,0.2178795886667409
306,1,1314.732478616423,254,0.2167901907234072
307,1,1296.0914681621562,274,0.21570623976979014
308,1,1300.9236573315436,269,0.21462770857094118
309,1,1295.1421275588189,274,0.21355457002808648
310,1,1298.65065861409,270,0.21248679717794605
311,1,1318.1909185415132,252,0.21142436319205632
312,1,1326.9393717795433,243,0.21036724137609603
313,1,1314.705429305735,255,0.20931540516921554
314,1,1323.1909185415132,247,0.20826882814336947
315,1,1291.6035534335845,274,0.20722748400265262
316,1,1316.623159246441,253,0.20619134658263935
317,1,1325.8393717795432,244,0.20516038984972615
318,1,1288.6035534335845,277,0.2041345879004775
319,1,1321.0873547723172,248,0.2031139149609751
320,1,1295.0914681621562,275,0.20209834538617025
321,1,1321.1909185415132,249,0.2010878536592394
322,1,1294.5600438206675,275,0.2000824143909432
323,1,1322.7393717795433,247,0.19908200231898848
324,1,1327.7559555352987,242,0.19808659230739353
325,1,1314.0455255305867,256,0.19709615934585656
326,1,1311.1069441095788,259,0.19611067854912728
327,1,1314.127708099801,256,0.19513012515638165
328,1,1324.127708099801,246,0.19415447453059972
329,1,1317.033730360115,253,0.19318370215794672
330,1,1322.8503141158706,247,0.192217783647157
331,1,1328.127708099801,242,0.1912566947289212
332,1,1321.033730360115,249,0.1903004112552766
333,1,1316.8764489410792,253,0.18934890919900021
334,1,1302.3121263931885,265,0.18840216465300522
335,1,1320.0914681621562,250,0.18746015382974018
336,1,1297.5002278814393,271,0.1865228530605915
337,1,1299.0641563156664,271,0.18559023879528855
338,1,1325.939371779543,244,0.1846622876013121
339,1,1324.127708099801,246,0.18373897616330553
340,1,1319.033730360115,251,0.182820281282489
341,1,1312.127708099801,258,0.18190617987607657
342,1,1319.7737590868248,250,0.18099664897669618
343,1,1322.033730360115,248,0.1800916657318127
344,1,1299.9039385280728,269,0.17919120740315364
345,1,1320.033730360115,250,0.17829525136613786
346,1,1313.0873547723172,256,0.17740377510930716
347,1,1315.5399569449069,254,0.17651675623376062
348,1,1326.0914681621562,244,0.1756341724525918
349,1,1297.437579977167,268,0.17475600159032884
350,1,1297.7643334057964,270,0.17388222158237718
351,1,1300.100055738829,270,0.1730128104744653
352,1,1307.1000557388293,263,0.17214774642209296
353,1,1304.0914681621562,266,0.1712870076899825
354,1,1303.079487875918,267,0.17043057265153258
355,1,1300.9986223182805,269,0.16957841978827493
356,1,1299.100055738829,271,0.16873052768933355
357,1,1299.0069441095789,271,0.1678868750508869
358,1,1305.0000557388291,265,0.16704744067563246
359,1,1309.5521261019892,260,0.1662122034722543
360,1,1304.079487875918,266,0.16538114245489302
361,1,1311.079487875918,259,0.16455423674261854
362,1,1308.1052204838695,262,0.16373146555890544
363,1,1322.100055738829,248,0.16291280823111093
364,1,1307.9656934681307,262,0.16209824418995536
365,1,1316.1069441095788,254,0.16128775296900558
366,1,1315.0723495644422,255,0.16048131420416054
367,1,1314.939371779543,255,0.15967890763313974
368,1,1310.0914681621562,260,0.15888051309497406
369,1,1310.0000557388291,260,0.1580861105294992
370,1,1309.7452881343663,260,0.1572956799768517
371,1,1294.4911559662353,272,0.15650920157696743
372,1,1323.1903285681374,247,0.1557266555690826
373,1,1322.2903285681375,248,0.1549480222912372
374,1,1321.9608942154273,248,0.15417328217978102
375,1,1321.0658558756081,249,0.1534024157688821
376,1,1296.079487875918,274,0.1526354036900377
377,1,1323.2903285681375,247,0.1518722266715875
378,1,1312.0236573315435,258,0.15111286553822956
379,1,1315.1052204838693,255,0.15035730121053842
380,1,1315.100055738829,255,0.14960551470448571
381,1,1308.079487875918,262,0.14885748713096328
382,1,1322.0763338532815,248,0.14811319969530845
383,1,1313.079487875918,257,0.1473726336968319
384,1,1315.5399569449069,254,0.14663577052834775
385,1,1321.786695671958,248,0.14590259167570602
386,1,1326.9393717795433,243,0.1451730787173275
387,1,1332.033730360115,238,0.14444721332374086
388,1,1325.033730360115,245,0.14372497725712216
389,1,1297.830574703455,272,0.14300635237083656
390,1,1321.4399569449067,248,0.14229132060898236
391,1,1298.5002278814393,270,0.14157986400593744
392,1,1326.190918541513,244,0.14087196468590776
393,1,1328.033730360115,242,0.14016760486247823
394,1,1297.828137901351,270,0.13946676683816583
395,1,1294.859375208847,272,0.138769433003975
396,1,1319.5399569449069,250,0.13807558583895513
397,1,1301.0620537890827,268,0.13738520790976036
398,1,1318.623159246441,251,0.13669828187021155
399,1,1318.0289019058448,251,0.13601479046086049
400,1,1323.127708099801,247,0.1353347165085562
401,1,1331.9620954070826,238,0.1346580429260134
402,1,1325.1608942154273,245,0.13398475271138335
403,1,1323.0873547723172,246,0.13331482894782642
404,1,1322.0596963747737,247,0.13264825480308728
405,1,1324.0658558756083,246,0.13198501352907185
406,1,1297.1869102062792,271,0.1313250884614265
407,1,1327.8704988194409,242,0.13066846301911936
408,1,1321.970498819441,248,0.13001512070402377
409,1,1323.1903285681376,247,0.12936504510050365
410,1,1332.033730360115,238,0.12871821987500112
411,1,1331.033730360115,239,0.12807462877562611
412,1,1333.033730360115,237,0.12743425563174798
413,1,1329.127708099801,241,0.12679708435358925
414,1,1327.0914681621562,243,0.1261630989318213
415,1,1323.970498819441,246,0.1255322834371622
416,1,1328.033730360115,242,0.12490462201997637
417,1,1321.0873547723172,248,0.1242800989098765
418,1,1330.9393717795433,239,0.12365869841532712
419,1,1325.8681176673965,244,0.12304040492325048
420,1,1332.127708099801,238,0.12242520289863423
421,1,1325.190918541513,245,0.12181307688414106
422,1,1329.127708099801,241,0.12120401149972035
423,1,1332.9393717795433,237,0.12059799144222175
424,1,1322.7215856469782,247,0.11999500148501063
425,1,1291.1990906484496,274,0.11939502647758558
426,1,1330.033730360115,240,0.11879805134519765
427,1,1331.9620954070826,238,0.11820406108847166
428,1,1331.127708099801,239,0.1176130407830293
429,1,1326.0914681621562,244,0.11702497557911415
430,1,1327.127708099801,243,0.11643985070121858
431,1,1321.5399569449069,248,0.11585765144771248
432,1,1315.7079964677066,253,0.11527836319047392
433,1,1316.623159246441,253,0.11470197137452155
434,1,1291.6482221637616,274,0.11412846151764894
435,1,1319.876448941079,250,0.1135578192100607
436,1,1327.190918541513,243,0.11299003011401039
437,1,1293.5035534335846,272,0.11242507996344034
438,1,1331.033730360115,239,0.11186295456362313
439,1,1324.705429305735,245,0.11130363979080501
440,1,1319.5399569449069,250,0.11074712159185099
441,1,1295.4911559662353,271,0.11019338598389174
442,1,1326.033730360115,244,0.10964241905397228
443,1,1322.0914681621562,248,0.10909420695870241
444,1,1329.9393717795433,240,0.1085487359239089
445,1,1321.2903285681375,249,0.10800599224428936
446,1,1321.0658558756083,249,0.10746596228306791
447,1,1324.127708099801,246,0.10692863247165257
448,1,1327.127708099801,243,0.1063939893092943
449,1,1329.6904586070805,240,0.10586201936274783
450,1,1330.033730360115,240,0.10533270926593409
451,1,1334.033730360115,236,0.10480604571960442
452,1,1328.6705330963239,241,0.1042820154910064
453,1,1324.0414153956747,246,0.10376060541355137
454,1,558.0937831481423,1785,0.1032418023864836
455,1,1333.033730360115,237,0.10272559337455119
456,1,553.6039691922601,3597,0.10221196540767843
457,1,-69.49306710857365,5000,0.10170090558064004
458,1,1237.0914681621562,333,0.10119240105273684
459,1,1139.1069441095788,431,0.10068643904747315
460,1,1104.9914681621563,465,0.10018300685223579
461,1,968.591539601546,601,0.0996820918179746
462,1,1181.9053316257246,388,0.09918368135888474
463,1,1147.0914681621562,423,0.09868776295209031
464,1,1137.0914681621562,433,0.09819432413732986
465,1,1167.8914681621561,402,0.09770335251664321
466,1,999.5238571316555,569,0.09721483575406
467,1,1051.6001166676278,518,0.09672876157528969
468,1,994.1001807016521,575,0.09624511776741324
469,1,1143.2420451917415,426,0.09576389217857617
470,1,1163.991594515719,405,0.09528507271768329
471,1,1284.079487875918,286,0.09480864735409487
472,1,1299.5795453452008,270,0.0943346041173244
473,1,1328.127708099801,242,0.09386293109673778
474,1,1332.033730360115,238,0.09339361644125409
475,1,1333.127708099801,237,0.09292664835904782
476,1,1327.7848171876522,242,0.09246201511725258
477,1,1329.8681176673965,240,0.09199970504166631
478,1,1332.9620954070826,237,0.09153970651645797
479,1,1331.7848171876522,238,0.09108200798387568
480,1,1329.8681176673965,240,0.0906265979439563
481,1,1333.127708099801,237,0.09017346495423652
482,1,1328.939371779543,241,0.08972259762946533
483,1,1330.7787949273384,239,0.089273984641318
484,1,1328.7737590868246,241,0.0888276147181114
485,1,1328.127708099801,242,0.08838347664452084
486,1,1328.9620954070826,241,0.08794155926129824
487,1,1327.033730360115,243,0.08750185146499175
488,1,1327.127708099801,243,0.08706434220766679
489,1,1326.6597054627068,243,0.08662902049662846
490,1,1333.127708099801,237,0.08619587539414532
491,1,1330.9393717795433,239,0.08576489601717459
492,1,1330.033730360115,240,0.08533607153708872
493,1,1333.9620954070826,236,0.08490939117940327
494,1,1331.9393717795433,238,0.08448484422350626
495,1,1332.7737590868248,237,0.08406242000238873
496,1,1334.033730360115,236,0.08364210790237678
497,1,1329.9620954070826,240,0.0832238973628649
498,1,1331.9620954070826,238,0.08280777787605056
499,1,1333.127708099801,237,0.08239373898667031
500,1,1328.8787949273383,241,0.08198177029173696
